order_id,order_date,ship_date,ship_mode,customer_id,segment,country,city,state,region,product_id,category,sub_category,product_name,sales,quantity,discount,profit
CA-2015-110457,2015-03-02,2015-03-06,"Standard Class",DK-13090,Consumer,"United States",Seattle,Washington,West,FUR-TA-10001768,Furniture,Tables,"Hon Racetrack Conference Tables",787.53,3,0.00,165.3813
US-2015-136476,2015-04-05,2015-04-10,"Standard Class",GG-14650,Corporate,"United States",Bristol,Tennessee,South,OFF-BI-10003650,"Office Supplies",Binders,"GBC DocuBind 300 Electric Binding Machine",157.79,1,0.70,-115.7156
CA-2016-103730,2016-06-12,2016-06-15,"First Class",SC-20725,Consumer,"United States",Wilmington,Delaware,East,FUR-FU-10002157,Furniture,Furnishings,"Artistic Insta-Plaque",47.04,3,0.00,18.3456
CA-2016-103730,2016-06-12,2016-06-15,"First Class",SC-20725,Consumer,"United States",Wilmington,Delaware,East,OFF-BI-10003910,"Office Supplies",Binders,"DXL Angle-View Binders with Locking Rings by Samsill",30.84,4,0.00,13.8780
CA-2016-103730,2016-06-12,2016-06-15,"First Class",SC-20725,Consumer,"United States",Wilmington,Delaware,East,OFF-ST-10000777,"Office Supplies",Storage,"Companion Letter/Legal File, Black",226.56,6,0.00,63.4368
CA-2016-103730,2016-06-12,2016-06-15,"First Class",SC-20725,Consumer,"United States",Wilmington,Delaware,East,OFF-EN-10002500,"Office Supplies",Envelopes,"Globe Weis Peel & Seel First Class Envelopes",115.02,9,0.00,51.7590
CA-2016-103730,2016-06-12,2016-06-15,"First Class",SC-20725,Consumer,"United States",Wilmington,Delaware,East,TEC-PH-10003875,Technology,Phones,"KLD Oscar II Style Snap-on Ultra Thin Side Flip Synthetic Leather Cover Case for HTC One HTC M7",68.04,7,0.00,19.7316
US-2014-152030,2014-12-26,2014-12-28,"Second Class",AD-10180,"Home Office","United States",Houston,Texas,Central,FUR-CH-10004063,Furniture,Chairs,"Global Deluxe High-Back Manager's Chair",600.56,3,0.30,-8.5794
US-2014-134614,2014-09-20,2014-09-25,"Standard Class",PF-19165,Consumer,"United States",Bloomington,Illinois,Central,FUR-TA-10004534,Furniture,Tables,"Bevis 44 x 96 Conference Tables",617.70,6,0.50,-407.6820
US-2017-107272,2017-11-05,2017-11-12,"Standard Class",TS-21610,Consumer,"United States",Phoenix,Arizona,West,OFF-BI-10003274,"Office Supplies",Binders,"Avery Durable Slant Ring Binders, No Labels",2.39,2,0.70,-1.8308
US-2017-107272,2017-11-05,2017-11-12,"Standard Class",TS-21610,Consumer,"United States",Phoenix,Arizona,West,OFF-ST-10002974,"Office Supplies",Storage,"Trav-L-File Heavy-Duty Shuttle II, Black",243.99,7,0.20,30.4990
US-2016-125969,2016-11-06,2016-11-10,"Second Class",LS-16975,"Home Office","United States","Los Angeles",California,West,FUR-CH-10001146,Furniture,Chairs,"Global Task Chair, Black",81.42,2,0.20,-9.1602
US-2016-125969,2016-11-06,2016-11-10,"Second Class",LS-16975,"Home Office","United States","Los Angeles",California,West,FUR-FU-10003773,Furniture,Furnishings,"Eldon Cleatmat Plus Chair Mats for High Pile Carpets",238.56,3,0.00,26.2416
US-2017-164147,2017-02-02,2017-02-05,"First Class",DW-13585,Corporate,"United States",Columbus,Ohio,East,TEC-PH-10002293,Technology,Phones,"Anker 36W 4-Port USB Wall Charger Travel Power Adapter for iPhone 5s 5c 5",59.97,5,0.40,-11.9940
US-2017-164147,2017-02-02,2017-02-05,"First Class",DW-13585,Corporate,"United States",Columbus,Ohio,East,OFF-PA-10002377,"Office Supplies",Paper,"Xerox 1916",78.30,2,0.20,29.3640
US-2017-164147,2017-02-02,2017-02-05,"First Class",DW-13585,Corporate,"United States",Columbus,Ohio,East,OFF-FA-10002780,"Office Supplies",Fasteners,Staples,21.46,9,0.20,6.9732
CA-2016-145583,2016-10-13,2016-10-19,"Standard Class",LC-16885,Consumer,"United States",Roseville,California,West,OFF-PA-10001804,"Office Supplies",Paper,"Xerox 195",20.04,3,0.00,9.6192
CA-2016-145583,2016-10-13,2016-10-19,"Standard Class",LC-16885,Consumer,"United States",Roseville,California,West,OFF-PA-10001736,"Office Supplies",Paper,"Xerox 1880",35.44,1,0.00,16.6568
CA-2016-145583,2016-10-13,2016-10-19,"Standard Class",LC-16885,Consumer,"United States",Roseville,California,West,OFF-AR-10001149,"Office Supplies",Art,"Sanford Colorific Colored Pencils, 12/Box",11.52,4,0.00,3.4560
CA-2016-145583,2016-10-13,2016-10-19,"Standard Class",LC-16885,Consumer,"United States",Roseville,California,West,OFF-FA-10002988,"Office Supplies",Fasteners,"Ideal Clamps",4.02,2,0.00,1.9698
CA-2016-145583,2016-10-13,2016-10-19,"Standard Class",LC-16885,Consumer,"United States",Roseville,California,West,OFF-BI-10004781,"Office Supplies",Binders,"GBC Wire Binding Strips",76.18,3,0.20,26.6616
CA-2016-145583,2016-10-13,2016-10-19,"Standard Class",LC-16885,Consumer,"United States",Roseville,California,West,OFF-SU-10001218,"Office Supplies",Supplies,"Fiskars Softgrip Scissors",65.88,6,0.00,18.4464
CA-2016-145583,2016-10-13,2016-10-19,"Standard Class",LC-16885,Consumer,"United States",Roseville,California,West,FUR-FU-10001706,Furniture,Furnishings,"Longer-Life Soft White Bulbs",43.12,14,0.00,20.6976
CA-2016-110366,2016-09-05,2016-09-07,"Second Class",JD-15895,Corporate,"United States",Philadelphia,Pennsylvania,East,FUR-FU-10004848,Furniture,Furnishings,"Howard Miller 13-3/4" Diameter Brushed Chrome Round Wall Clock",82.80,2,0.20,10.3500
CA-2017-106180,2017-09-18,2017-09-23,"Standard Class",SH-19975,Corporate,"United States","San Francisco",California,West,OFF-AR-10000940,"Office Supplies",Art,"Newell 343",8.82,3,0.00,2.3814
CA-2017-106180,2017-09-18,2017-09-23,"Standard Class",SH-19975,Corporate,"United States","San Francisco",California,West,OFF-EN-10004030,"Office Supplies",Envelopes,"Convenience Packs of Business Envelopes",10.86,3,0.00,5.1042
CA-2017-106180,2017-09-18,2017-09-23,"Standard Class",SH-19975,Corporate,"United States","San Francisco",California,West,OFF-PA-10004327,"Office Supplies",Paper,"Xerox 1911",143.70,3,0.00,68.9760
CA-2017-155376,2017-12-22,2017-12-27,"Standard Class",SG-20080,Consumer,"United States",Independence,Missouri,Central,OFF-AP-10001058,"Office Supplies",Appliances,"Sanyo 2.5 Cubic Foot Mid-Size Office Refrigerators",839.43,3,0.00,218.2518
CA-2015-110744,2015-09-07,2015-09-12,"Standard Class",HA-14920,Consumer,"United States",Pasadena,California,West,OFF-ST-10003656,"Office Supplies",Storage,"Safco Industrial Wire Shelving",671.93,7,0.00,20.1579
CA-2014-110072,2014-10-22,2014-10-28,"Standard Class",MG-17680,"Home Office","United States",Newark,Ohio,East,FUR-FU-10000521,Furniture,Furnishings,"Seth Thomas 14" Putty-Colored Wall Clock",93.89,4,0.20,12.9096
CA-2016-114489,2016-12-05,2016-12-09,"Standard Class",JE-16165,Corporate,"United States",Franklin,Wisconsin,Central,TEC-PH-10000215,Technology,Phones,"Plantronics Cordless Phone Headset with In-line Volume - M214C",384.45,11,0.00,103.8015
CA-2016-114489,2016-12-05,2016-12-09,"Standard Class",JE-16165,Corporate,"United States",Franklin,Wisconsin,Central,TEC-PH-10001448,Technology,Phones,"Anker Astro 15000mAh USB Portable Charger",149.97,3,0.00,5.9988
CA-2016-114489,2016-12-05,2016-12-09,"Standard Class",JE-16165,Corporate,"United States",Franklin,Wisconsin,Central,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back",1951.84,8,0.00,585.5520
CA-2016-114489,2016-12-05,2016-12-09,"Standard Class",JE-16165,Corporate,"United States",Franklin,Wisconsin,Central,OFF-BI-10002735,"Office Supplies",Binders,"GBC Prestige Therm-A-Bind Covers",171.55,5,0.00,80.6285
CA-2016-158834,2016-03-13,2016-03-16,"First Class",TW-21025,"Home Office","United States",Scottsdale,Arizona,West,OFF-AP-10000326,"Office Supplies",Appliances,"Belkin 7 Outlet SurgeMaster Surge Protector with Phone Protection",157.92,5,0.20,17.7660
CA-2016-158834,2016-03-13,2016-03-16,"First Class",TW-21025,"Home Office","United States",Scottsdale,Arizona,West,TEC-PH-10001254,Technology,Phones,"Jabra BIZ 2300 Duo QD Duo Corded Headset",203.18,2,0.20,15.2388
CA-2015-124919,2015-05-31,2015-06-02,"First Class",SP-20650,Corporate,"United States","San Jose",California,West,OFF-PA-10001950,"Office Supplies",Paper,"Southworth 25% Cotton Antique Laid Paper & Envelopes",58.38,7,0.00,26.2710
CA-2015-124919,2015-05-31,2015-06-02,"First Class",SP-20650,Corporate,"United States","San Jose",California,West,OFF-PA-10002254,"Office Supplies",Paper,"Xerox 1883",105.52,4,0.00,48.5392
CA-2015-124919,2015-05-31,2015-06-02,"First Class",SP-20650,Corporate,"United States","San Jose",California,West,OFF-ST-10001590,"Office Supplies",Storage,"Tenex Personal Project File with Scoop Front Design, Black",80.88,6,0.00,21.0288
CA-2015-118948,2015-05-28,2015-06-03,"Standard Class",NK-18490,"Home Office","United States",Seattle,Washington,West,OFF-AR-10001547,"Office Supplies",Art,"Newell 311",6.63,3,0.00,1.7901
CA-2014-104269,2014-03-01,2014-03-06,"Second Class",DB-13060,Consumer,"United States",Seattle,Washington,West,FUR-CH-10004063,Furniture,Chairs,"Global Deluxe High-Back Manager's Chair",457.57,2,0.20,51.4764
CA-2016-114104,2016-11-20,2016-11-24,"Standard Class",NP-18670,Consumer,"United States",Edmond,Oklahoma,Central,OFF-LA-10002475,"Office Supplies",Labels,"Avery 519",14.62,2,0.00,6.8714
CA-2016-114104,2016-11-20,2016-11-24,"Standard Class",NP-18670,Consumer,"United States",Edmond,Oklahoma,Central,TEC-PH-10004536,Technology,Phones,"Avaya 5420 Digital phone",944.93,7,0.00,236.2325
CA-2016-162733,2016-05-11,2016-05-12,"First Class",TT-21070,Consumer,"United States","Los Angeles",California,West,OFF-PA-10002751,"Office Supplies",Paper,"Xerox 1920",5.98,1,0.00,2.6910
CA-2015-119697,2015-12-28,2015-12-31,"Second Class",EM-13960,Consumer,"United States",Philadelphia,Pennsylvania,East,TEC-AC-10003657,Technology,Accessories,"Lenovo 17-Key USB Numeric Keypad",54.38,2,0.20,1.3596
CA-2016-154508,2016-11-16,2016-11-20,"Standard Class",RD-19900,Consumer,"United States",Carlsbad,"New Mexico",West,OFF-EN-10001990,"Office Supplies",Envelopes,"Staple envelope",28.40,5,0.00,13.3480
CA-2016-113817,2016-11-07,2016-11-11,"Standard Class",MJ-17740,Consumer,"United States",Seattle,Washington,West,OFF-BI-10004002,"Office Supplies",Binders,"Wilson Jones International Size A4 Ring Binders",27.68,2,0.20,9.6880
CA-2014-139892,2014-09-08,2014-09-12,"Standard Class",BM-11140,Consumer,"United States","San Antonio",Texas,Central,OFF-AR-10004441,"Office Supplies",Art,"BIC Brite Liner Highlighters",9.94,3,0.20,2.7324
CA-2014-139892,2014-09-08,2014-09-12,"Standard Class",BM-11140,Consumer,"United States","San Antonio",Texas,Central,TEC-MA-10000822,Technology,Machines,"Lexmark MX611dhe Monochrome Laser Printer",8159.95,8,0.40,-1359.9920
CA-2014-139892,2014-09-08,2014-09-12,"Standard Class",BM-11140,Consumer,"United States","San Antonio",Texas,Central,OFF-ST-10000991,"Office Supplies",Storage,"Space Solutions HD Industrial Steel Shelving.",275.93,3,0.20,-58.6347
CA-2014-139892,2014-09-08,2014-09-12,"Standard Class",BM-11140,Consumer,"United States","San Antonio",Texas,Central,FUR-CH-10004287,Furniture,Chairs,"SAFCO Arco Folding Chair",1740.06,9,0.30,-24.8580
CA-2014-139892,2014-09-08,2014-09-12,"Standard Class",BM-11140,Consumer,"United States","San Antonio",Texas,Central,OFF-AR-10002656,"Office Supplies",Art,"Sanford Liquid Accent Highlighters",32.06,6,0.20,6.8136
CA-2014-139892,2014-09-08,2014-09-12,"Standard Class",BM-11140,Consumer,"United States","San Antonio",Texas,Central,OFF-AP-10002518,"Office Supplies",Appliances,"Kensington 7 Outlet MasterPiece Power Center",177.98,5,0.80,-453.8490
CA-2014-139892,2014-09-08,2014-09-12,"Standard Class",BM-11140,Consumer,"United States","San Antonio",Texas,Central,TEC-PH-10003931,Technology,Phones,"JBL Micro Wireless Portable Bluetooth Speaker",143.98,3,0.20,8.9985
CA-2014-118962,2014-08-05,2014-08-09,"Standard Class",CS-12130,Consumer,"United States","Los Angeles",California,West,OFF-PA-10000659,"Office Supplies",Paper,"Adams Phone Message Book, Professional, 400 Message Capacity, 5 3/6 x 11",20.94,3,0.00,9.8418
CA-2014-118962,2014-08-05,2014-08-09,"Standard Class",CS-12130,Consumer,"United States","Los Angeles",California,West,OFF-PA-10001144,"Office Supplies",Paper,"Xerox 1913",110.96,2,0.00,53.2608
CA-2014-118962,2014-08-05,2014-08-09,"Standard Class",CS-12130,Consumer,"United States","Los Angeles",California,West,FUR-CH-10003817,Furniture,Chairs,"Global Value Steno Chair, Gray",340.14,7,0.20,21.2590
US-2014-100853,2014-09-14,2014-09-19,"Standard Class",JB-15400,Corporate,"United States",Chicago,Illinois,Central,OFF-AP-10000891,"Office Supplies",Appliances,"Kensington 7 Outlet MasterPiece HOMEOFFICE Power Control Center",52.45,2,0.80,-131.1200
US-2014-100853,2014-09-14,2014-09-19,"Standard Class",JB-15400,Corporate,"United States",Chicago,Illinois,Central,OFF-LA-10003148,"Office Supplies",Labels,"Avery 51",20.16,4,0.20,6.5520
US-2017-152366,2017-04-21,2017-04-25,"Second Class",SJ-20500,Consumer,"United States",Houston,Texas,Central,OFF-AP-10002684,"Office Supplies",Appliances,"Acco 7-Outlet Masterpiece Power Center, Wihtout Fax/Phone Line Protection",97.26,4,0.80,-243.1600
US-2015-101511,2015-11-21,2015-11-23,"Second Class",JE-15745,Consumer,"United States",Newark,Ohio,East,FUR-CH-10004698,Furniture,Chairs,"Padded Folding Chairs, Black, 4/Carton",396.80,7,0.30,-11.3372
US-2015-101511,2015-11-21,2015-11-23,"Second Class",JE-15745,Consumer,"United States",Newark,Ohio,East,OFF-SU-10002189,"Office Supplies",Supplies,"Acme Rosewood Handle Letter Opener",15.88,5,0.20,-3.7715
CA-2015-137225,2015-12-15,2015-12-19,"Standard Class",JK-15640,"Home Office","United States","New York City","New York",East,OFF-AR-10001940,"Office Supplies",Art,"Sanford Colorific Eraseable Coloring Pencils, 12 Count",3.28,1,0.00,1.4104
CA-2014-166191,2014-12-05,2014-12-09,"Second Class",DK-13150,Corporate,"United States",Decatur,Illinois,Central,OFF-ST-10003455,"Office Supplies",Storage,"Tenex File Box, Personal Filing Tote with Lid, Black",24.82,2,0.20,1.8612
CA-2014-166191,2014-12-05,2014-12-09,"Second Class",DK-13150,Corporate,"United States",Decatur,Illinois,Central,TEC-AC-10004659,Technology,Accessories,"Imation Secure+ Hardware Encrypted USB 2.0 Flash Drive; 16GB",408.74,7,0.20,76.6395
CA-2014-158274,2014-11-19,2014-11-24,"Second Class",RM-19675,"Home Office","United States",Monroe,Louisiana,South,TEC-PH-10003273,Technology,Phones,"AT&T TR1909W",503.96,4,0.00,131.0296
CA-2014-158274,2014-11-19,2014-11-24,"Second Class",RM-19675,"Home Office","United States",Monroe,Louisiana,South,TEC-PH-10004896,Technology,Phones,"Nokia Lumia 521 (T-Mobile)",149.95,5,0.00,41.9860
CA-2014-158274,2014-11-19,2014-11-24,"Second Class",RM-19675,"Home Office","United States",Monroe,Louisiana,South,TEC-AC-10002345,Technology,Accessories,"HP Standard 104 key PS/2 Keyboard",29.00,2,0.00,7.2500
CA-2016-105018,2016-11-28,2016-12-02,"Standard Class",SK-19990,Consumer,"United States",Fairfield,Connecticut,East,OFF-BI-10001890,"Office Supplies",Binders,"Avery Poly Binder Pockets",7.16,2,0.00,3.4368
CA-2014-123260,2014-08-26,2014-08-30,"Standard Class",FM-14290,"Home Office","United States","Los Angeles",California,West,TEC-AC-10002323,Technology,Accessories,"SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card",176.80,8,0.00,22.9840
CA-2016-157000,2016-07-16,2016-07-22,"Standard Class",AM-10360,Corporate,"United States","Grand Prairie",Texas,Central,OFF-ST-10001328,"Office Supplies",Storage,"Personal Filing Tote with Lid, Black/Gray",37.22,3,0.20,3.7224
CA-2016-157000,2016-07-16,2016-07-22,"Standard Class",AM-10360,Corporate,"United States","Grand Prairie",Texas,Central,OFF-PA-10001950,"Office Supplies",Paper,"Southworth 25% Cotton Antique Laid Paper & Envelopes",20.02,3,0.20,6.2550
CA-2015-102281,2015-10-12,2015-10-14,"First Class",MP-17470,"Home Office","United States","New York City","New York",East,FUR-BO-10002613,Furniture,Bookcases,"Atlantic Metals Mobile 4-Shelf Bookcases, Custom Colors",899.14,4,0.20,112.3920
CA-2015-102281,2015-10-12,2015-10-14,"First Class",MP-17470,"Home Office","United States","New York City","New York",East,TEC-PH-10001552,Technology,Phones,"I Need's 3d Hello Kitty Hybrid Silicone Case Cover for HTC One X 4g with 3d Hello Kitty Stylus Pen Green/pink",71.76,6,0.00,20.0928
CA-2015-102281,2015-10-12,2015-10-14,"First Class",MP-17470,"Home Office","United States","New York City","New York",East,OFF-PA-10000061,"Office Supplies",Paper,"Xerox 205",51.84,8,0.00,24.8832
CA-2015-102281,2015-10-12,2015-10-14,"First Class",MP-17470,"Home Office","United States","New York City","New York",East,FUR-BO-10002545,Furniture,Bookcases,"Atlantic Metals Mobile 3-Shelf Bookcases, Custom Colors",626.35,3,0.20,46.9764
CA-2015-102281,2015-10-12,2015-10-14,"First Class",MP-17470,"Home Office","United States","New York City","New York",East,OFF-AR-10003514,"Office Supplies",Art,"4009 Highlighters by Sanford",19.90,5,0.00,6.5670
CA-2015-131457,2015-10-31,2015-11-06,"Standard Class",MZ-17515,Corporate,"United States",Redlands,California,West,OFF-EN-10001509,"Office Supplies",Envelopes,"Poly String Tie Envelopes",14.28,7,0.00,6.7116
CA-2014-140004,2014-03-21,2014-03-25,"Standard Class",CB-12025,Consumer,"United States",Hamilton,Ohio,East,OFF-AR-10004685,"Office Supplies",Art,"Binney & Smith Crayola Metallic Colored Pencils, 8-Color Set",7.41,2,0.20,1.2038
CA-2014-140004,2014-03-21,2014-03-25,"Standard Class",CB-12025,Consumer,"United States",Hamilton,Ohio,East,OFF-AR-10004027,"Office Supplies",Art,"Binney & Smith inkTank Erasable Desk Highlighter, Chisel Tip, Yellow, 12/Box",6.05,3,0.20,1.5876
CA-2017-107720,2017-11-06,2017-11-13,"Standard Class",VM-21685,"Home Office","United States",Westfield,"New Jersey",East,OFF-ST-10001414,"Office Supplies",Storage,"Decoflex Hanging Personal Folder File",46.26,3,0.00,12.0276
US-2017-124303,2017-07-06,2017-07-13,"Standard Class",FH-14365,Corporate,"United States",Philadelphia,Pennsylvania,East,OFF-BI-10000343,"Office Supplies",Binders,"Pressboard Covers with Storage Hooks, 9 1/2" x 11", Light Blue",2.95,2,0.70,-2.2586
US-2017-124303,2017-07-06,2017-07-13,"Standard Class",FH-14365,Corporate,"United States",Philadelphia,Pennsylvania,East,OFF-PA-10002749,"Office Supplies",Paper,"Wirebound Message Books, 5-1/2 x 4 Forms, 2 or 4 Forms per Page",16.06,3,0.20,5.8203
CA-2017-105074,2017-06-24,2017-06-29,"Standard Class",MB-17305,Consumer,"United States",Akron,Ohio,East,OFF-PA-10002666,"Office Supplies",Paper,"Southworth 25% Cotton Linen-Finish Paper & Envelopes",21.74,3,0.20,6.7950
CA-2014-133690,2014-08-03,2014-08-05,"First Class",BS-11755,Consumer,"United States",Denver,Colorado,West,FUR-TA-10004289,Furniture,Tables,"BoxOffice By Design Rectangular and Half-Moon Meeting Room Tables",218.75,2,0.50,-161.8750
CA-2014-133690,2014-08-03,2014-08-05,"First Class",BS-11755,Consumer,"United States",Denver,Colorado,West,OFF-AP-10003622,"Office Supplies",Appliances,"Bravo II Megaboss 12-Amp Hard Body Upright, Replacement Belts, 2 Belts per Pack",2.60,1,0.20,0.2925
US-2017-116701,2017-12-17,2017-12-21,"Second Class",LC-17140,Consumer,"United States",Dallas,Texas,Central,OFF-AP-10003217,"Office Supplies",Appliances,"Eureka Sanitaire  Commercial Upright",66.28,2,0.80,-178.9668
CA-2017-126382,2017-06-03,2017-06-07,"Standard Class",HK-14890,Corporate,"United States",Franklin,Tennessee,South,FUR-FU-10002960,Furniture,Furnishings,"Eldon 200 Class Desk Accessories, Burgundy",35.17,7,0.20,9.6712
CA-2017-108329,2017-12-09,2017-12-14,"Standard Class",LE-16810,Consumer,"United States",Whittier,California,West,TEC-PH-10001918,Technology,Phones,"Nortel Business Series Terminal T7208 Digital phone",444.77,4,0.20,44.4768
